,tarih,id,ürün,ürün besin değeri,ürün kategorisi,ürün üretim yeri,market,şehir,Price,yillik tufe,aylık tufe
4225,2021-02-01,4225,Nişasta,353,tahıl ve ürünleri,Yurt dışı,B,A,7.1883,15.61,0.91
4226,2021-02-01,4226,Pilav,368,tahıl ve ürünleri,Yurt dışı,B,A,7.1883,15.61,0.91
4227,2021-02-01,4227,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,B,A,7.1883,15.61,0.91
4228,2021-02-01,4228,Şehriye,390,tahıl ve ürünleri,Yurt dışı,B,A,7.1883,15.61,0.91
4229,2021-02-01,4229,Tarhana,329,tahıl ve ürünleri,Yurt dışı,B,A,7.1883,15.61,0.91
4230,2021-02-01,4230,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,B,A,7.1883,15.61,0.91
4231,2021-02-01,4231,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.1883,15.61,0.91
4232,2021-02-01,4232,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.1883,15.61,0.91
4233,2021-02-01,4233,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.1883,15.61,0.91
4234,2021-02-01,4234,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.1883,15.61,0.91
4235,2021-02-01,4235,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.1883,15.61,0.91
4236,2021-02-01,4236,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.1883,15.61,0.91
4237,2021-02-01,4237,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.1883,15.61,0.91
4238,2021-02-01,4238,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.1883,15.61,0.91
4239,2021-02-01,4239,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.1883,15.61,0.91
4240,2021-02-01,4240,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.1883,15.61,0.91
4241,2021-02-01,4241,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.1883,15.61,0.91
4242,2021-02-01,4242,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.1883,15.61,0.91
4243,2021-02-01,4243,Armut,57,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4244,2021-02-01,4244,Çilek,39,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4245,2021-02-01,4245,Elma,52,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4246,2021-02-01,4246,Erik türleri,60,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4247,2021-02-01,4247,İncir,80,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4248,2021-02-01,4248,Karadut,93,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4249,2021-02-01,4249,Karpuz,24,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4250,2021-02-01,4250,Kavun,28,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4251,2021-02-01,4251,Kayısı,54,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4252,2021-02-01,4252,Kiraz,79,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4253,2021-02-01,4253,Limon,17,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4254,2021-02-01,4254,Mandalina,36,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4255,2021-02-01,4255,Muz,90,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4256,2021-02-01,4256,Nar,77,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4257,2021-02-01,4257,Portakal,41,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4258,2021-02-01,4258,Şeftali,49,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4259,2021-02-01,4259,Üzüm,74,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4260,2021-02-01,4260,Vişne,57,meyve,Yurt dışı,B,A,7.1883,15.61,0.91
4261,2021-02-01,4261,fındık,110,kuruyemiş,Yurt dışı,B,A,7.1883,15.61,0.91
4262,2021-02-01,4262,fıstık,115,kuruyemiş,Yurt dışı,B,A,7.1883,15.61,0.91
4263,2021-02-01,4263,kaju,100,kuruyemiş,Yurt dışı,B,A,7.1883,15.61,0.91
4264,2021-02-01,4264,badem,110,kuruyemiş,Yurt dışı,B,A,7.1883,15.61,0.91
4265,2021-02-01,4265,ceviz,120,kuruyemiş,Yurt dışı,B,A,7.1883,15.61,0.91
4266,2021-02-01,4266,kıyma,120,et,Yurt içi,M,B,7.1883,15.61,0.91
4267,2021-02-01,4267,tavuk,103,et,Yurt içi,M,B,7.1883,15.61,0.91
4268,2021-02-01,4268,hindi,160,et,Yurt içi,M,B,7.1883,15.61,0.91
4269,2021-02-01,4269,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4270,2021-02-01,4270,Bakla-taze,72,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4271,2021-02-01,4271,Bamya,42,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4272,2021-02-01,4272,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4273,2021-02-01,4273,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4274,2021-02-01,4274,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4275,2021-02-01,4275,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4276,2021-02-01,4276,Domates,25,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4277,2021-02-01,4277,Enginar,63,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4278,2021-02-01,4278,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4279,2021-02-01,4279,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4280,2021-02-01,4280,Havuç,42,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4281,2021-02-01,4281,Salatalık,8,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4282,2021-02-01,4282,Ispanak,25,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4283,2021-02-01,4283,Kabak,19,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4284,2021-02-01,4284,Karnabahar,25,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4285,2021-02-01,4285,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4286,2021-02-01,4286,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4287,2021-02-01,4287,Lahana,24,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4288,2021-02-01,4288,Mantar,16,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4289,2021-02-01,4289,Marul,15,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4290,2021-02-01,4290,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4291,2021-02-01,4291,Nohut,376,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4292,2021-02-01,4292,Pancar,42,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4293,2021-02-01,4293,Patates,83,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4294,2021-02-01,4294,Patlıcan,24,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4295,2021-02-01,4295,Pazı,27,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4296,2021-02-01,4296,Pırasa,52,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4297,2021-02-01,4297,Semizotu,32,sebze ve bakliyat,Yurt içi,M,B,7.1883,15.61,0.91
4298,2021-02-01,4298,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,M,B,7.1883,15.61,0.91
4299,2021-02-01,4299,Bulgur,350,tahıl ve ürünleri,Yurt içi,M,B,7.1883,15.61,0.91
4300,2021-02-01,4300,Erişte,390,tahıl ve ürünleri,Yurt içi,M,B,7.1883,15.61,0.91
4301,2021-02-01,4301,Makarna,390,tahıl ve ürünleri,Yurt içi,M,B,7.1883,15.61,0.91
4302,2021-02-01,4302,Mısır,351,tahıl ve ürünleri,Yurt içi,M,B,7.1883,15.61,0.91
4303,2021-02-01,4303,Mısır unu,353,tahıl ve ürünleri,Yurt içi,M,B,7.1883,15.61,0.91
4304,2021-02-01,4304,Nişasta,353,tahıl ve ürünleri,Yurt içi,M,B,7.1883,15.61,0.91
4305,2021-02-01,4305,Pilav,368,tahıl ve ürünleri,Yurt içi,M,B,7.1883,15.61,0.91
4306,2021-02-01,4306,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,M,B,7.1883,15.61,0.91
4307,2021-02-01,4307,Şehriye,390,tahıl ve ürünleri,Yurt içi,M,B,7.1883,15.61,0.91
4308,2021-02-01,4308,Tarhana,329,tahıl ve ürünleri,Yurt içi,M,B,7.1883,15.61,0.91
4309,2021-02-01,4309,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,M,B,7.1883,15.61,0.91
4310,2021-02-01,4310,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,M,B,7.1883,15.61,0.91
4311,2021-02-01,4311,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,M,B,7.1883,15.61,0.91
4312,2021-02-01,4312,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,M,B,7.1883,15.61,0.91
4313,2021-02-01,4313,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,M,B,7.1883,15.61,0.91
4314,2021-02-01,4314,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,M,B,7.1883,15.61,0.91
4315,2021-02-01,4315,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,M,B,7.1883,15.61,0.91
4316,2021-02-01,4316,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,M,B,7.1883,15.61,0.91
4317,2021-02-01,4317,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,M,B,7.1883,15.61,0.91
4318,2021-02-01,4318,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,M,B,7.1883,15.61,0.91
4319,2021-02-01,4319,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,M,B,7.1883,15.61,0.91
4320,2021-02-01,4320,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,M,B,7.1883,15.61,0.91
4321,2021-02-01,4321,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,M,B,7.1883,15.61,0.91
4322,2021-02-01,4322,Armut,57,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4323,2021-02-01,4323,Çilek,39,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4324,2021-02-01,4324,Elma,52,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4325,2021-02-01,4325,Erik türleri,60,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4326,2021-02-01,4326,İncir,80,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4327,2021-02-01,4327,Karadut,93,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4328,2021-02-01,4328,Karpuz,24,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4329,2021-02-01,4329,Kavun,28,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4330,2021-02-01,4330,Kayısı,54,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4331,2021-02-01,4331,Kiraz,79,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4332,2021-02-01,4332,Limon,17,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4333,2021-02-01,4333,Mandalina,36,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4334,2021-02-01,4334,Muz,90,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4335,2021-02-01,4335,Nar,77,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4336,2021-02-01,4336,Portakal,41,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4337,2021-02-01,4337,Şeftali,49,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4338,2021-02-01,4338,Üzüm,74,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4339,2021-02-01,4339,Vişne,57,meyve,Yurt içi,M,B,7.1883,15.61,0.91
4340,2021-02-01,4340,fındık,110,kuruyemiş,Yurt içi,M,B,7.1883,15.61,0.91
4341,2021-02-01,4341,fıstık,115,kuruyemiş,Yurt içi,M,B,7.1883,15.61,0.91
4342,2021-02-01,4342,kaju,100,kuruyemiş,Yurt içi,M,B,7.1883,15.61,0.91
4343,2021-02-01,4343,badem,110,kuruyemiş,Yurt içi,M,B,7.1883,15.61,0.91
4344,2021-02-01,4344,ceviz,120,kuruyemiş,Yurt içi,M,B,7.1883,15.61,0.91
4345,2021-02-01,4345,kıyma,120,et,Yurt dışı,M,B,7.1883,15.61,0.91
4346,2021-02-01,4346,tavuk,103,et,Yurt dışı,M,B,7.1883,15.61,0.91
4347,2021-02-01,4347,hindi,160,et,Yurt dışı,M,B,7.1883,15.61,0.91
4348,2021-02-01,4348,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4349,2021-02-01,4349,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4350,2021-02-01,4350,Bamya,42,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4351,2021-02-01,4351,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4352,2021-02-01,4352,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4353,2021-02-01,4353,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4354,2021-02-01,4354,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4355,2021-02-01,4355,Domates,25,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4356,2021-02-01,4356,Enginar,63,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4357,2021-02-01,4357,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4358,2021-02-01,4358,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4359,2021-02-01,4359,Havuç,42,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4360,2021-02-01,4360,Salatalık,8,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4361,2021-02-01,4361,Ispanak,25,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4362,2021-02-01,4362,Kabak,19,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4363,2021-02-01,4363,Karnabahar,25,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4364,2021-02-01,4364,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4365,2021-02-01,4365,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4366,2021-02-01,4366,Lahana,24,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4367,2021-02-01,4367,Mantar,16,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4368,2021-02-01,4368,Marul,15,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4369,2021-02-01,4369,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4370,2021-02-01,4370,Nohut,376,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4371,2021-02-01,4371,Pancar,42,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4372,2021-02-01,4372,Patates,83,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4373,2021-02-01,4373,Patlıcan,24,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4374,2021-02-01,4374,Pazı,27,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4375,2021-02-01,4375,Pırasa,52,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4376,2021-02-01,4376,Semizotu,32,sebze ve bakliyat,Yurt dışı,M,B,7.1883,15.61,0.91
4377,2021-02-01,4377,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,M,B,7.1883,15.61,0.91
4378,2021-02-01,4378,Bulgur,350,tahıl ve ürünleri,Yurt dışı,M,B,7.1883,15.61,0.91
4379,2021-02-01,4379,Erişte,390,tahıl ve ürünleri,Yurt dışı,M,B,7.1883,15.61,0.91
4380,2021-02-01,4380,Makarna,390,tahıl ve ürünleri,Yurt dışı,M,B,7.1883,15.61,0.91
4381,2021-02-01,4381,Mısır,351,tahıl ve ürünleri,Yurt dışı,M,B,7.1883,15.61,0.91
4382,2021-02-01,4382,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,M,B,7.1883,15.61,0.91
4383,2021-02-01,4383,Nişasta,353,tahıl ve ürünleri,Yurt dışı,M,B,7.1883,15.61,0.91
4384,2021-02-01,4384,Pilav,368,tahıl ve ürünleri,Yurt dışı,M,B,7.1883,15.61,0.91
4385,2021-02-01,4385,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,M,B,7.1883,15.61,0.91
4386,2021-02-01,4386,Şehriye,390,tahıl ve ürünleri,Yurt dışı,M,B,7.1883,15.61,0.91
4387,2021-02-01,4387,Tarhana,329,tahıl ve ürünleri,Yurt dışı,M,B,7.1883,15.61,0.91
4388,2021-02-01,4388,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,M,B,7.1883,15.61,0.91
4389,2021-02-01,4389,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,M,B,7.1883,15.61,0.91
4390,2021-02-01,4390,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,M,B,7.1883,15.61,0.91
4391,2021-02-01,4391,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,M,B,7.1883,15.61,0.91
4392,2021-02-01,4392,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,M,B,7.1883,15.61,0.91
4393,2021-02-01,4393,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,M,B,7.1883,15.61,0.91
4394,2021-02-01,4394,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,M,B,7.1883,15.61,0.91
4395,2021-02-01,4395,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,M,B,7.1883,15.61,0.91
4396,2021-02-01,4396,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,M,B,7.1883,15.61,0.91
4397,2021-02-01,4397,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,M,B,7.1883,15.61,0.91
4398,2021-02-01,4398,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,M,B,7.1883,15.61,0.91
4399,2021-02-01,4399,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,M,B,7.1883,15.61,0.91
4400,2021-02-01,4400,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,M,B,7.1883,15.61,0.91
4401,2021-02-01,4401,Armut,57,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4402,2021-02-01,4402,Çilek,39,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4403,2021-02-01,4403,Elma,52,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4404,2021-02-01,4404,Erik türleri,60,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4405,2021-02-01,4405,İncir,80,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4406,2021-02-01,4406,Karadut,93,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4407,2021-02-01,4407,Karpuz,24,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4408,2021-02-01,4408,Kavun,28,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4409,2021-02-01,4409,Kayısı,54,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4410,2021-02-01,4410,Kiraz,79,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4411,2021-02-01,4411,Limon,17,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4412,2021-02-01,4412,Mandalina,36,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4413,2021-02-01,4413,Muz,90,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4414,2021-02-01,4414,Nar,77,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4415,2021-02-01,4415,Portakal,41,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4416,2021-02-01,4416,Şeftali,49,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4417,2021-02-01,4417,Üzüm,74,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4418,2021-02-01,4418,Vişne,57,meyve,Yurt dışı,M,B,7.1883,15.61,0.91
4419,2021-02-01,4419,fındık,110,kuruyemiş,Yurt dışı,M,B,7.1883,15.61,0.91
4420,2021-02-01,4420,fıstık,115,kuruyemiş,Yurt dışı,M,B,7.1883,15.61,0.91
4421,2021-02-01,4421,kaju,100,kuruyemiş,Yurt dışı,M,B,7.1883,15.61,0.91
4422,2021-02-01,4422,badem,110,kuruyemiş,Yurt dışı,M,B,7.1883,15.61,0.91
4423,2021-02-01,4423,ceviz,120,kuruyemiş,Yurt dışı,M,B,7.1883,15.61,0.91
4424,2021-02-01,4424,kıyma,120,et,Yurt içi,C,B,7.1883,15.61,0.91
4425,2021-02-01,4425,tavuk,103,et,Yurt içi,C,B,7.1883,15.61,0.91
4426,2021-02-01,4426,hindi,160,et,Yurt içi,C,B,7.1883,15.61,0.91
4427,2021-02-01,4427,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4428,2021-02-01,4428,Bakla-taze,72,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4429,2021-02-01,4429,Bamya,42,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4430,2021-02-01,4430,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4431,2021-02-01,4431,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4432,2021-02-01,4432,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4433,2021-02-01,4433,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4434,2021-02-01,4434,Domates,25,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4435,2021-02-01,4435,Enginar,63,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4436,2021-02-01,4436,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4437,2021-02-01,4437,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4438,2021-02-01,4438,Havuç,42,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4439,2021-02-01,4439,Salatalık,8,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4440,2021-02-01,4440,Ispanak,25,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4441,2021-02-01,4441,Kabak,19,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4442,2021-02-01,4442,Karnabahar,25,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4443,2021-02-01,4443,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4444,2021-02-01,4444,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4445,2021-02-01,4445,Lahana,24,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4446,2021-02-01,4446,Mantar,16,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4447,2021-02-01,4447,Marul,15,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4448,2021-02-01,4448,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4449,2021-02-01,4449,Nohut,376,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4450,2021-02-01,4450,Pancar,42,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4451,2021-02-01,4451,Patates,83,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4452,2021-02-01,4452,Patlıcan,24,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4453,2021-02-01,4453,Pazı,27,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4454,2021-02-01,4454,Pırasa,52,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4455,2021-02-01,4455,Semizotu,32,sebze ve bakliyat,Yurt içi,C,B,7.1883,15.61,0.91
4456,2021-02-01,4456,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,C,B,7.1883,15.61,0.91
4457,2021-02-01,4457,Bulgur,350,tahıl ve ürünleri,Yurt içi,C,B,7.1883,15.61,0.91
4458,2021-02-01,4458,Erişte,390,tahıl ve ürünleri,Yurt içi,C,B,7.1883,15.61,0.91
4459,2021-02-01,4459,Makarna,390,tahıl ve ürünleri,Yurt içi,C,B,7.1883,15.61,0.91
4460,2021-02-01,4460,Mısır,351,tahıl ve ürünleri,Yurt içi,C,B,7.1883,15.61,0.91
4461,2021-02-01,4461,Mısır unu,353,tahıl ve ürünleri,Yurt içi,C,B,7.1883,15.61,0.91
4462,2021-02-01,4462,Nişasta,353,tahıl ve ürünleri,Yurt içi,C,B,7.1883,15.61,0.91
4463,2021-02-01,4463,Pilav,368,tahıl ve ürünleri,Yurt içi,C,B,7.1883,15.61,0.91
4464,2021-02-01,4464,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,C,B,7.1883,15.61,0.91
4465,2021-02-01,4465,Şehriye,390,tahıl ve ürünleri,Yurt içi,C,B,7.1883,15.61,0.91
4466,2021-02-01,4466,Tarhana,329,tahıl ve ürünleri,Yurt içi,C,B,7.1883,15.61,0.91
4467,2021-02-01,4467,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,C,B,7.1883,15.61,0.91
4468,2021-02-01,4468,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,C,B,7.1883,15.61,0.91
4469,2021-02-01,4469,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,C,B,7.1883,15.61,0.91
4470,2021-02-01,4470,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,C,B,7.1883,15.61,0.91
4471,2021-02-01,4471,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,C,B,7.1883,15.61,0.91
4472,2021-02-01,4472,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,C,B,7.1883,15.61,0.91
4473,2021-02-01,4473,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,C,B,7.1883,15.61,0.91
4474,2021-02-01,4474,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,C,B,7.1883,15.61,0.91
